time,BTC,ETH,BNB,SOL,ADA,DOT,BUSD
0,22:55:02,23679.15000000,1633.33000000,,317.30000000,26.04000000,0.39400000,6.59300000
0,22:55:05,23685.63000000,1633.38000000,,317.20000000,26.07000000,0.39390000,6.59300000
0,22:55:08,23694.22000000,1634.36000000,,317.40000000,26.10000000,0.39420000,6.59600000
0,22:55:11,23698.49000000,1634.53000000,,317.40000000,26.12000000,0.39430000,6.59700000
0,22:55:13,23701.42000000,1634.79000000,,317.50000000,26.12000000,0.39420000,6.59800000
0,22:55:15,23704.95000000,1635.00000000,,317.50000000,26.13000000,0.39430000,6.60000000
0,22:55:18,23702.42000000,1635.15000000,,317.60000000,26.13000000,0.39430000,6.60000000
0,22:55:21,23700.72000000,1635.18000000,,317.50000000,26.11000000,0.39440000,6.59900000
0,22:55:24,23711.34000000,1635.68000000,,317.50000000,26.14000000,0.39440000,6.60100000
0,22:55:26,23710.98000000,1635.86000000,,317.60000000,26.13000000,0.39430000,6.60000000
0,22:55:29,23711.77000000,1635.86000000,,317.50000000,26.13000000,0.39440000,6.60200000
0,22:55:31,23709.78000000,1635.67000000,,317.60000000,26.13000000,0.39430000,6.60100000
0,22:55:36,23716.19000000,1636.04000000,,317.60000000,26.14000000,0.39430000,6.60100000
0,22:55:38,23715.76000000,1636.20000000,,317.70000000,26.14000000,0.39430000,6.60100000
0,22:55:41,23715.74000000,1635.90000000,,317.60000000,26.13000000,0.39420000,6.60200000
0,22:55:44,23711.62000000,1635.37000000,,317.60000000,26.11000000,0.39410000,6.60000000
0,22:55:47,23713.00000000,1635.80000000,,317.50000000,26.12000000,0.39420000,6.60100000
0,22:55:50,23714.03000000,1636.03000000,,317.60000000,26.13000000,0.39420000,6.60200000
0,22:55:55,23718.09000000,1636.03000000,,317.70000000,26.13000000,0.39420000,6.60200000
0,22:55:58,23714.78000000,1635.89000000,,317.70000000,26.13000000,0.39450000,6.60200000
0,22:56:01,23704.00000000,1634.59000000,,317.70000000,26.10000000,0.39440000,6.60200000
0,22:56:03,23706.14000000,1634.72000000,,317.60000000,26.10000000,0.39440000,6.60100000
0,22:56:06,23715.93000000,1635.56000000,,317.70000000,26.12000000,0.39450000,6.60300000
0,22:56:09,23706.92000000,1634.99000000,,317.60000000,26.11000000,0.39440000,6.60300000
0,22:56:12,23703.44000000,1634.30000000,,317.60000000,26.09000000,0.39430000,6.60300000
0,22:56:15,23710.75000000,1635.32000000,,317.70000000,26.11000000,0.39430000,6.60400000
0,22:56:18,23712.00000000,1635.48000000,,317.70000000,26.10000000,0.39430000,6.60500000
0,22:56:21,23714.38000000,1635.49000000,,317.60000000,26.11000000,0.39440000,6.60500000
0,22:56:23,23712.26000000,1635.43000000,,317.70000000,26.10000000,0.39440000,6.60500000
0,22:56:25,23712.92000000,1635.43000000,,317.60000000,26.10000000,0.39440000,6.60500000
0,22:56:28,23717.39000000,1635.88000000,,317.70000000,26.12000000,0.39440000,6.60700000
0,22:56:31,23717.20000000,1636.02000000,,317.70000000,26.11000000,0.39440000,6.60700000
0,22:56:33,23721.25000000,1636.17000000,,317.70000000,26.11000000,0.39450000,6.60700000
0,22:56:36,23714.34000000,1636.08000000,,317.70000000,26.11000000,0.39450000,6.60700000
0,22:56:38,23716.41000000,1636.03000000,,317.70000000,26.11000000,0.39450000,6.60700000
0,22:56:40,23714.79000000,1636.27000000,,317.60000000,26.11000000,0.39450000,6.60600000
0,22:56:43,23714.34000000,1636.27000000,,317.60000000,26.10000000,0.39470000,6.60700000
0,22:56:46,23717.50000000,1636.28000000,,317.70000000,26.10000000,0.39480000,6.60700000
0,22:56:49,23719.03000000,1636.63000000,,317.60000000,26.11000000,0.39490000,6.60600000
0,22:56:52,23722.24000000,1636.76000000,,317.70000000,26.10000000,0.39490000,6.60600000
0,22:56:54,23717.23000000,1636.32000000,,317.70000000,26.11000000,0.39500000,6.60800000
0,22:56:58,23706.19000000,1635.27000000,,317.50000000,26.07000000,0.39460000,6.60600000
0,22:57:01,23709.07000000,1635.51000000,,317.50000000,26.08000000,0.39500000,6.60600000
0,22:57:04,23716.07000000,1636.06000000,,317.70000000,26.10000000,0.39540000,6.60600000
0,22:57:07,23719.52000000,1636.26000000,,317.80000000,26.11000000,0.39550000,6.60800000
0,22:57:10,23718.30000000,1636.48000000,,317.70000000,26.11000000,0.39540000,6.60900000
0,22:57:12,23718.32000000,1636.47000000,,317.80000000,26.10000000,0.39550000,6.60800000
0,22:57:15,23720.35000000,1636.58000000,,317.70000000,26.10000000,0.39550000,6.60900000
0,22:57:17,23717.02000000,1636.73000000,,317.70000000,26.11000000,0.39550000,6.60900000
0,22:57:19,23718.41000000,1636.64000000,,317.70000000,26.10000000,0.39530000,6.60900000
0,22:57:22,23719.13000000,1636.74000000,,317.80000000,26.10000000,0.39550000,6.60900000
0,22:57:26,23720.30000000,1636.74000000,,317.80000000,26.10000000,0.39540000,6.60900000
0,22:57:29,23716.85000000,1636.73000000,,317.80000000,26.10000000,0.39530000,6.61000000
0,22:57:31,23717.58000000,1636.73000000,,317.70000000,26.11000000,0.39510000,6.61000000
0,22:57:34,23718.19000000,1636.73000000,,317.70000000,26.10000000,0.39510000,6.61100000
0,22:57:37,23720.05000000,1636.73000000,,317.80000000,26.11000000,0.39520000,6.61100000
0,22:57:39,23719.07000000,1636.74000000,,317.70000000,26.11000000,0.39520000,6.61100000
0,22:57:41,23716.68000000,1636.76000000,,317.70000000,26.11000000,0.39510000,6.61100000
0,22:57:45,23719.01000000,1636.77000000,,317.70000000,26.11000000,0.39510000,6.61100000
0,22:57:49,23725.13000000,1637.55000000,,317.90000000,26.11000000,0.39520000,6.61200000
0,22:57:52,23718.00000000,1636.65000000,,317.80000000,26.09000000,0.39520000,6.61200000
0,22:57:55,23725.83000000,1637.10000000,,317.80000000,26.09000000,0.39520000,6.61100000
0,22:57:58,23726.83000000,1637.17000000,,317.80000000,26.09000000,0.39510000,6.61100000
0,22:58:01,23718.97000000,1636.94000000,,317.80000000,26.09000000,0.39520000,6.61100000
0,22:58:04,23718.42000000,1636.51000000,,317.70000000,26.10000000,0.39510000,6.61000000
0,22:58:07,23699.95000000,1635.67000000,,317.60000000,26.07000000,0.39480000,6.60600000
0,22:58:10,23701.80000000,1635.67000000,,317.50000000,26.07000000,0.39470000,6.60600000
0,22:58:12,23702.30000000,1635.90000000,,317.60000000,26.04000000,0.39480000,6.60700000
0,22:58:14,23704.87000000,1635.90000000,,317.50000000,26.04000000,0.39480000,6.60700000
0,22:58:17,23703.44000000,1635.89000000,,317.50000000,26.05000000,0.39480000,6.60700000
0,22:58:20,23702.27000000,1635.87000000,,317.60000000,26.04000000,0.39480000,6.60600000
0,22:58:22,23704.31000000,1635.90000000,,317.60000000,26.04000000,0.39480000,6.60700000
0,22:58:25,23701.35000000,1635.89000000,,317.50000000,26.04000000,0.39480000,6.60700000
0,22:58:28,23688.69000000,1635.20000000,,317.40000000,26.02000000,0.39460000,6.60100000
0,22:58:30,23689.59000000,1635.20000000,,317.50000000,26.03000000,0.39450000,6.60100000
0,22:58:32,23691.03000000,1635.12000000,,317.40000000,26.01000000,0.39450000,6.60100000
0,22:58:35,23697.92000000,1635.47000000,,317.40000000,26.03000000,0.39460000,6.60200000
0,22:58:38,23700.75000000,1635.68000000,,317.40000000,26.04000000,0.39460000,6.60200000
0,22:58:42,23693.48000000,1635.08000000,,317.40000000,26.03000000,0.39460000,6.60200000
0,22:58:45,23692.56000000,1635.08000000,,317.40000000,26.04000000,0.39460000,6.60100000
0,22:58:48,23695.90000000,1635.08000000,,317.50000000,26.04000000,0.39450000,6.60100000
0,22:58:51,23698.86000000,1635.20000000,,317.50000000,26.04000000,0.39460000,6.60100000
0,22:58:55,23703.15000000,1635.53000000,,317.50000000,26.04000000,0.39460000,6.60100000
0,22:58:58,23697.89000000,1635.45000000,,317.60000000,26.04000000,0.39460000,6.60100000
0,22:59:01,23699.79000000,1635.45000000,,317.50000000,26.03000000,0.39460000,6.60100000
0,22:59:04,23696.47000000,1635.45000000,,317.50000000,26.03000000,0.39460000,6.60200000
0,22:59:06,23695.89000000,1634.97000000,,317.60000000,26.04000000,0.39460000,6.60400000
0,22:59:09,23694.98000000,1635.19000000,,317.60000000,26.04000000,0.39460000,6.60400000
0,22:59:12,23698.19000000,1635.10000000,,317.60000000,26.04000000,0.39460000,6.60400000
0,22:59:15,23697.80000000,1635.18000000,,317.60000000,26.04000000,0.39460000,6.60300000
0,22:59:17,23695.83000000,1635.18000000,,317.50000000,26.03000000,0.39450000,6.60300000
0,22:59:19,23696.70000000,1635.18000000,,317.60000000,26.03000000,0.39450000,6.60300000
0,22:59:22,23695.96000000,1635.17000000,,317.60000000,26.03000000,0.39450000,6.60300000
0,22:59:25,23694.05000000,1635.17000000,,317.60000000,26.03000000,0.39450000,6.60300000
0,22:59:27,23699.05000000,1635.23000000,,317.60000000,26.03000000,0.39440000,6.60300000
0,22:59:30,23699.07000000,1635.28000000,,317.50000000,26.04000000,0.39440000,6.60200000
0,22:59:32,23697.74000000,1635.32000000,,317.60000000,26.04000000,0.39440000,6.60200000
0,22:59:36,23699.98000000,1635.31000000,,317.60000000,26.03000000,0.39450000,6.60200000
0,22:59:38,23703.04000000,1635.77000000,,317.70000000,26.04000000,0.39470000,6.60400000
0,22:59:41,23700.76000000,1635.93000000,,317.60000000,26.04000000,0.39470000,6.60700000
0,22:59:43,23702.08000000,1635.93000000,,317.70000000,26.04000000,0.39470000,6.60500000
0,22:59:45,23695.45000000,1635.42000000,,317.70000000,26.03000000,0.39460000,6.60500000
0,22:59:48,23697.23000000,1635.57000000,,317.60000000,26.03000000,0.39470000,6.60300000
0,22:59:52,23697.79000000,1635.57000000,,317.60000000,26.04000000,0.39460000,6.60300000
0,22:59:55,23703.32000000,1635.84000000,,317.60000000,26.05000000,0.39460000,6.60300000
0,22:59:58,23700.03000000,1635.87000000,,317.60000000,26.05000000,0.39460000,6.60300000
0,23:00:01,23698.65000000,1635.69000000,,317.60000000,26.04000000,0.39470000,6.60300000
0,23:00:04,23699.22000000,1635.36000000,,317.70000000,26.03000000,0.39460000,6.60200000
0,23:00:07,23698.23000000,1635.47000000,,317.60000000,26.03000000,0.39450000,6.60300000
0,23:00:09,23701.91000000,1635.51000000,,317.70000000,26.04000000,0.39450000,6.60300000
0,23:00:12,23700.14000000,1635.56000000,,317.60000000,26.05000000,0.39440000,6.60300000
0,23:00:14,23696.42000000,1635.43000000,,317.60000000,26.03000000,0.39440000,6.60300000
0,23:00:16,23697.34000000,1635.13000000,,317.50000000,26.04000000,0.39440000,6.60200000
0,23:00:20,23700.48000000,1635.13000000,,317.60000000,26.04000000,0.39430000,6.60300000
0,23:00:22,23702.87000000,1635.57000000,,317.60000000,26.04000000,0.39430000,6.60300000
0,23:00:24,23702.65000000,1635.75000000,,317.60000000,26.05000000,0.39440000,6.60300000
0,23:00:27,23703.84000000,1635.76000000,,317.60000000,26.04000000,0.39440000,6.60500000
0,23:00:31,23710.46000000,1636.28000000,,317.60000000,26.07000000,0.39450000,6.60700000
0,23:00:34,23711.15000000,1636.37000000,,317.60000000,26.07000000,0.39450000,6.60700000
0,23:00:40,23716.62000000,1637.01000000,,317.60000000,26.08000000,0.39460000,6.60900000
0,23:00:42,23714.48000000,1637.00000000,,317.50000000,26.07000000,0.39460000,6.61000000
0,23:00:48,23712.34000000,1636.83000000,,317.50000000,26.08000000,0.39460000,6.61000000
0,23:00:51,23714.74000000,1636.83000000,,317.60000000,26.08000000,0.39460000,6.61100000
0,23:00:55,23711.79000000,1636.84000000,,317.60000000,26.08000000,0.39460000,6.61000000
0,23:00:58,23714.34000000,1636.84000000,,317.60000000,26.10000000,0.39460000,6.61100000
0,23:01:01,23715.37000000,1636.99000000,,317.60000000,26.09000000,0.39480000,6.61200000
0,23:01:03,23718.53000000,1637.08000000,,317.50000000,26.09000000,0.39480000,6.61100000
0,23:01:06,23716.92000000,1637.17000000,,317.70000000,26.09000000,0.39480000,6.61100000
0,23:01:09,23717.40000000,1637.17000000,,317.70000000,26.10000000,0.39480000,6.61100000
0,23:01:12,23717.32000000,1637.17000000,,317.70000000,26.10000000,0.39470000,6.61100000
0,23:01:16,23718.11000000,1637.45000000,,317.70000000,26.11000000,0.39480000,6.61100000
0,23:01:19,23722.13000000,1638.35000000,,317.80000000,26.12000000,0.39480000,6.61300000
0,23:01:22,23719.61000000,1638.08000000,,317.70000000,26.12000000,0.39470000,6.61300000
0,23:01:24,23720.73000000,1638.09000000,,317.80000000,26.12000000,0.39480000,6.61300000
0,23:01:27,23718.40000000,1638.08000000,,317.80000000,26.11000000,0.39480000,6.61400000
0,23:01:31,23714.20000000,1637.43000000,,317.80000000,26.12000000,0.39470000,6.61200000
0,23:01:34,23700.00000000,1636.84000000,,317.70000000,26.08000000,0.39470000,6.61000000
0,23:01:37,23694.95000000,1636.07000000,,317.70000000,26.06000000,0.39440000,6.60600000
0,23:01:39,23696.05000000,1636.06000000,,317.60000000,26.06000000,0.39440000,6.60400000
0,23:01:42,23698.42000000,1636.42000000,,317.70000000,26.07000000,0.39440000,6.60500000
0,23:01:44,23698.74000000,1636.41000000,,317.60000000,26.07000000,0.39460000,6.60600000
0,23:01:46,23700.11000000,1636.42000000,,317.60000000,26.07000000,0.39440000,6.60600000
0,23:01:49,23702.44000000,1636.42000000,,317.70000000,26.07000000,0.39440000,6.60500000
0,23:01:52,23699.34000000,1636.42000000,,317.70000000,26.06000000,0.39450000,6.60500000
0,23:01:55,23693.72000000,1636.01000000,,317.60000000,26.06000000,0.39450000,6.60400000
0,23:01:58,23696.54000000,1636.01000000,,317.60000000,26.05000000,0.39450000,6.60500000
0,23:02:01,23692.22000000,1636.01000000,,317.60000000,26.04000000,0.39450000,6.60400000
0,23:02:04,23694.12000000,1636.00000000,,317.70000000,26.05000000,0.39440000,6.60400000
0,23:02:08,23692.70000000,1636.01000000,,317.60000000,26.05000000,0.39440000,6.60400000
0,23:02:11,23694.30000000,1636.01000000,,317.70000000,26.05000000,0.39440000,6.60300000
0,23:02:14,23683.71000000,1635.24000000,,317.70000000,26.04000000,0.39440000,6.60000000
0,23:02:16,23684.46000000,1634.82000000,,317.60000000,26.02000000,0.39440000,6.59900000
0,23:02:19,23687.61000000,1635.09000000,,317.70000000,26.06000000,0.39440000,6.59900000
0,23:02:23,23678.10000000,1634.62000000,,317.50000000,26.04000000,0.39420000,6.59700000
0,23:02:26,23677.33000000,1634.60000000,,317.40000000,26.03000000,0.39430000,6.59500000
0,23:02:29,23679.40000000,1634.77000000,,317.50000000,26.03000000,0.39420000,6.59400000
0,23:02:32,23682.59000000,1635.03000000,,317.50000000,26.05000000,0.39420000,6.59400000
0,23:02:34,23681.44000000,1635.02000000,,317.50000000,26.07000000,0.39440000,6.59500000
0,23:02:37,23676.60000000,1634.20000000,,317.50000000,26.07000000,0.39430000,6.59500000
0,23:02:39,23676.49000000,1634.41000000,,317.50000000,26.09000000,0.39420000,6.59700000
0,23:02:42,23673.42000000,1633.51000000,,317.50000000,26.06000000,0.39420000,6.59700000
0,23:02:45,23668.14000000,1632.99000000,,317.50000000,26.05000000,0.39410000,6.59400000
0,23:02:47,23668.49000000,1633.43000000,,317.50000000,26.05000000,0.39420000,6.59400000
0,23:02:50,23672.48000000,1633.48000000,,317.50000000,26.06000000,0.39420000,6.59400000
0,23:02:53,23673.39000000,1633.70000000,,317.40000000,26.06000000,0.39420000,6.59400000
0,23:02:56,23671.00000000,1633.88000000,,317.50000000,26.06000000,0.39430000,6.59500000
0,23:02:59,23667.41000000,1633.73000000,,317.40000000,26.04000000,0.39410000,6.59500000
0,23:03:03,23670.41000000,1633.73000000,,317.50000000,26.04000000,0.39410000,6.59400000
0,23:03:07,23675.07000000,1633.98000000,,317.40000000,26.05000000,0.39420000,6.59400000
0,23:03:10,23676.78000000,1634.38000000,,317.50000000,26.05000000,0.39420000,6.59600000
0,23:03:12,23676.05000000,1634.50000000,,317.50000000,26.05000000,0.39430000,6.59600000
0,23:03:15,23676.62000000,1634.51000000,,317.50000000,26.05000000,0.39430000,6.59600000
0,23:03:18,23678.21000000,1634.50000000,,317.50000000,26.07000000,0.39430000,6.59700000
0,23:03:21,23682.95000000,1634.66000000,,317.50000000,26.06000000,0.39430000,6.59800000
0,23:03:23,23681.60000000,1634.75000000,,317.50000000,26.06000000,0.39430000,6.59900000
0,23:03:26,23678.40000000,1634.75000000,,317.50000000,26.06000000,0.39430000,6.59800000
0,23:03:30,23677.94000000,1634.71000000,,317.50000000,26.06000000,0.39420000,6.59600000
0,23:03:33,23679.51000000,1634.68000000,,317.50000000,26.06000000,0.39420000,6.59700000
0,23:03:36,23681.49000000,1634.67000000,,317.60000000,26.07000000,0.39420000,6.59800000
0,23:03:38,23681.67000000,1634.68000000,,317.50000000,26.08000000,0.39420000,6.59700000
0,23:03:42,23681.80000000,1634.76000000,,317.50000000,26.07000000,0.39420000,6.59700000
0,23:03:44,23682.93000000,1634.75000000,,317.40000000,26.07000000,0.39420000,6.59700000
0,23:03:47,23683.37000000,1634.76000000,,317.50000000,26.07000000,0.39420000,6.59700000
0,23:03:49,23682.31000000,1634.75000000,,317.40000000,26.06000000,0.39420000,6.59700000
0,23:03:51,23678.42000000,1634.75000000,,317.40000000,26.06000000,0.39410000,6.59300000
0,23:03:55,23675.74000000,1634.33000000,,317.40000000,26.05000000,0.39410000,6.59300000
0,23:03:58,23675.83000000,1634.34000000,,317.40000000,26.06000000,0.39410000,6.59300000
0,23:04:00,23677.69000000,1634.48000000,,317.40000000,26.06000000,0.39410000,6.59300000
0,23:04:02,23677.98000000,1634.58000000,,317.40000000,26.06000000,0.39410000,6.59200000
0,23:04:05,23676.83000000,1634.59000000,,317.40000000,26.06000000,0.39410000,6.59200000
0,23:04:09,23675.63000000,1634.59000000,,317.30000000,26.07000000,0.39410000,6.59200000
0,23:04:11,23676.45000000,1634.59000000,,317.40000000,26.06000000,0.39410000,6.59100000
0,23:04:13,23665.68000000,1633.64000000,,317.30000000,26.05000000,0.39390000,6.58900000
0,23:04:16,23663.86000000,1633.62000000,,317.20000000,26.04000000,0.39380000,6.58900000
0,23:04:19,23666.19000000,1633.76000000,,317.20000000,26.04000000,0.39380000,6.58800000
0,23:04:22,23661.87000000,1633.38000000,,317.30000000,26.05000000,0.39370000,6.58800000
0,23:04:26,23659.90000000,1633.32000000,,317.20000000,26.05000000,0.39370000,6.58700000
0,23:04:29,23658.20000000,1633.31000000,,317.20000000,26.04000000,0.39360000,6.58700000
0,23:04:32,23664.06000000,1633.48000000,,317.20000000,26.05000000,0.39360000,6.58800000
0,23:04:35,23665.09000000,1633.51000000,,317.30000000,26.04000000,0.39380000,6.58800000
0,23:04:38,23665.98000000,1633.59000000,,317.30000000,26.04000000,0.39380000,6.59000000
0,23:04:40,23667.27000000,1633.67000000,,317.20000000,26.05000000,0.39400000,6.58900000
0,23:04:44,23668.77000000,1633.76000000,,317.30000000,26.05000000,0.39400000,6.58900000
0,23:04:46,23667.05000000,1633.95000000,,317.30000000,26.05000000,0.39390000,6.58700000
0,23:04:49,23668.81000000,1633.95000000,,317.20000000,26.05000000,0.39410000,6.58600000
0,23:04:51,23675.69000000,1634.37000000,,317.30000000,26.07000000,0.39410000,6.58700000
0,23:04:54,23673.89000000,1634.37000000,,317.20000000,26.07000000,0.39410000,6.58800000
0,23:04:58,23670.03000000,1634.14000000,,317.30000000,26.07000000,0.39410000,6.58800000
0,23:05:00,23674.62000000,1634.14000000,,317.30000000,26.07000000,0.39410000,6.58800000
